Document,Term,TF-IDF
article12,превосходный,0.058795039663209835
article12,астроном,0.14067867902238865
article12,любитель,0.058795039663209835
article12,январь,0.04007237697859377
article12,видеть,0.04317951954672001
article12,один,0.007320650662829143
article12,яркий,0.03744532536923215
article12,современность,0.058795039663209835
article12,мачхолца,0.058795039663209835
article12,звёздный,0.03744532536923215
article12,скопление,0.051885061932400105
article12,поверхность,0.1409470641282105
article12,ядро,0.1409470641282105
article12,выглядеть,0.051885061932400105
article12,похожий,0.03516966975559716
article12,пористый,0.058795039663209835
article12,снежный,0.051885061932400105
article12,знать,0.06273366918582735
article12,внутренний,0.1409470641282105
article12,строение,0.1409470641282105
article12,внутренность,0.11759007932641967
article12,позволить,0.03744532536923215
article12,заглянуть,0.11759007932641967
article12,миллиард,0.03744532536923215
article12,год,0.013819955461619465
article12,получить,0.029742548786817462
article12,представление,0.04007237697859377
article12,химический,0.051885061932400105
article12,который,0.05527982184647786
article12,образоваться,0.051885061932400105
article12,земля,0.05651938404957485
article12,соседний,0.058795039663209835
article12,конец,0.029742548786817462
article12,терять,0.051885061932400105
article12,свой,0.009070093227295281
article12,летучий,0.058795039663209835
article12,испаряться,0.058795039663209835
article12,приближаться,0.10377012386480021
article12,зависеть,0.04317951954672001
article12,этот,0.00817293335144745
article12,вопрос,0.03744532536923215
article12,мочь,0.011544299847984475
article12,решить,0.04007237697859377
article12,космический,0.0892276463604524
article12,сделать,0.03744532536923215
article12,воронка,0.058795039663209835
article12,достигнуть,0.093964709418807
article12,взрыв,0.03516966975559716
article12,узнать,0.04317951954672001
article12,твёрдость,0.058795039663209835
article12,качество,0.04007237697859377
article12,кандидат,0.0469823547094035
article12,быть,0.009257374866085187
article12,темпель,0.058795039663209835
article12,открытый,0.051885061932400105
article12,французский,0.058795039663209835
article12,эрнст,0.058795039663209835
article12,приблизиться,0.058795039663209835
article12,солнце,0.0748906507384643
article12,июль,0.08635903909344002
article12,диаметр,0.03744532536923215
article12,составлять,0.09948719774335209
article12,являться,0.0748906507384643
article12,удобный,0.058795039663209835
article12,каждый,0.02232381381293578
article12,половина,0.04317951954672001
article12,исследование,0.03136683459291367
article12,рамка,0.03744532536923215
article12,миссия,0.051885061932400105
article12,аппарат,0.1202171309357813
article12,единый,0.051885061932400105
article12,лететь,0.058795039663209835
article12,стоимость,0.058795039663209835
article12,проект,0.03516966975559716
article12,миллион,0.06632479849556806
article12,корабль,0.10377012386480021
article12,размер,0.051885061932400105
article12,стиральный,0.058795039663209835
article12,машина,0.0469823547094035
article12,избежать,0.051885061932400105
article12,загрязнение,0.058795039663209835
article12,обломок,0.051885061932400105
article12,медь,0.058795039663209835
article12,повлиять,0.051885061932400105
article12,характерный,0.058795039663209835
article12,какой-либо,0.04317951954672001
article12,должный,0.02232381381293578
article12,стартовать,0.058795039663209835
article12,помощь,0.03516966975559716
article12,ракетоноситель,0.058795039663209835
article12,фирма,0.058795039663209835
article12,боинг,0.058795039663209835
article12,мыс,0.051885061932400105
article12,канаверал,0.058795039663209835
article12,флорида,0.058795039663209835
article12,час,0.029742548786817462
article12,минута,0.04317951954672001
article12,всемирный,0.058795039663209835
article12,время,0.030165822164514362
article12,встретиться,0.058795039663209835
article12,км,0.051885061932400105
article12,начало,0.020428295194101158
article12,старт,0.051885061932400105
article12,исследователь,0.051885061932400105
article12,есть,0.025632640415425807
article12,период,0.03516966975559716
article12,смочь,0.04007237697859377
article12,путешествие,0.04007237697859377
article12,продлиться,0.051885061932400105
article12,полгода,0.058795039663209835
article13,самый,0.04040266257124777
article13,последний,0.0264810012357524
article13,сообщение,0.05360229640338256
article13,информагенство,0.060740972944815806
article13,ассошиэйтед,0.060740972944815806
article13,пресс,0.060740972944815806
article13,аппарат,0.12419594475148998
article13,сделать,0.0773692987772766
article13,первый,0.04220881668934543
article13,фотоснимок,0.12148194588963161
article13,свой,0.009370285154698758
article13,комета,0.482420667630443
article13,сообщать,0.036333676639044014
article13,снимок,0.10720459280676511
article13,расстояние,0.09707464958385983
article13,миллион,0.034259971709063405
article13,километр,0.12419594475148998
article13,апрель,0.04853732479192992
article13,быть,0.028691295702930733
article13,пятница,0.060740972944815806
article13,лаборатория,0.05360229640338256
article13,реактивный,0.04460862759139567
article13,движение,0.06851994341812681
article13,который,0.021416029624299757
article13,осуществлять,0.09707464958385983
article13,руководство,0.060740972944815806
article13,проект,0.036333676639044014
article13,май,0.04460862759139567
article13,год,0.021416029624299757
article13,ежедневный,0.05360229640338256
article13,наблюдение,0.07266735327808803
article13,рамка,0.0386846493886383
article13,подготовка,0.060740972944815806
article13,заключительный,0.05360229640338256
article13,часть,0.029195000097610765
article13,июль,0.13382588277418703
article13,основной,0.10720459280676511
article13,модуль,0.12148194588963161
article13,запустить,0.060740972944815806
article13,траектория,0.12148194588963161
article13,360-килограммовый,0.060740972944815806
article13,снаряд,0.14561197437578974
article13,день,0.023062662745087264
article13,независимость,0.060740972944815806
article13,сша,0.04853732479192992
article13,должный,0.04612532549017453
article13,выйти,0.030726934814883585
article13,осуществить,0.05360229640338256
article13,столкновение,0.12148194588963161
article13,скорость,0.04139864825049666
article13,тысяча,0.0264810012357524
article13,результат,0.07266735327808803
article13,диаметр,0.0386846493886383
article13,предположение,0.060740972944815806
article13,достигать,0.04853732479192992
article13,мощный,0.04853732479192992
article13,вспышка,0.060740972944815806
article13,удар,0.04853732479192992
article13,наблюдать,0.08279729650099332
article13,позволить,0.0773692987772766
article13,учёный,0.036333676639044014
article13,следить,0.05360229640338256
article13,приближение,0.05360229640338256
article13,ядро,0.24268662395964957
article13,исследователь,0.05360229640338256
article13,пробить,0.060740972944815806
article13,отверстие,0.060740972944815806
article13,верхний,0.060740972944815806
article13,слой,0.04853732479192992
article13,изучить,0.10720459280676511
article13,состав,0.08921725518279135
article13,специалист,0.0773692987772766
article13,надеяться,0.060740972944815806
article13,внутренний,0.04853732479192992
article13,строение,0.04853732479192992
article13,планета,0.04853732479192992
article13,остаться,0.0386846493886383
article13,неизменный,0.060740972944815806
article13,время,0.015582108613657662
article13,формирование,0.060740972944815806
article13,солнечный,0.0386846493886383
article13,дистанция,0.060740972944815806
article13,вести,0.0386846493886383
article13,последствие,0.05360229640338256
article13,химический,0.05360229640338256
article13,структура,0.0386846493886383
article13,хвост,0.05360229640338256
article13,наземный,0.060740972944815806
article13,обсерватория,0.04853732479192992
article13,космический,0.030726934814883585
article13,камера,0.3644458376688949
article13,зонд,0.24296389177926322
article13,исследовательский,0.060740972944815806
article13,приближаться,0.05360229640338256
article13,выстрелить,0.05360229640338256
article13,специальный,0.07266735327808803
article13,вес,0.060740972944815806
article13,сфотографировать,0.060740972944815806
article13,этот,0.016886864144448826
article13,взрыв,0.036333676639044014
article13,провести,0.05360229640338256
article13,исследование,0.03240497943850978
article13,обломок,0.05360229640338256
article13,стенка,0.060740972944815806
article13,проведение,0.04853732479192992
article13,работа,0.03240497943850978
article13,установленный,0.05360229640338256
article13,телескопический,0.060740972944815806
article13,высокий,0.050532605794153064
article13,тестирование,0.12148194588963161
article13,оптика,0.060740972944815806
article13,чёткость,0.060740972944815806
article13,изображение,0.08921725518279135
article13,раз,0.029195000097610765
article13,такой,0.03398270388944974
article13,качество,0.04139864825049666
article13,картинка,0.060740972944815806
article13,разрешение,0.060740972944815806
article13,среднее,0.05360229640338256
article13,иметься,0.060740972944815806
article13,улучшить,0.05360229640338256
article13,помощь,0.036333676639044014
article13,компьютерный,0.060740972944815806
article13,любой,0.0386846493886383
article13,качественный,0.060740972944815806
article13,сей,0.04853732479192992
article13,подлетать,0.060740972944815806
article13,один,0.007562941472554099
article13,причина,0.04460862759139567
article13,расфокусирование,0.060740972944815806
article13,следовать,0.05360229640338256
article13,искать,0.04460862759139567
article13,предполётный,0.060740972944815806
article13,система,0.030726934814883585
article14,необычный,0.06407383704582013
article14,соседство,0.06407383704582013
article14,отметить,0.056543460509801025
article14,год,0.03012150614407648
article14,английский,0.056543460509801025
article14,астроном,0.30661847690331734
article14,этот,0.0356268966053388
article14,факт,0.12814767409164027
article14,вернуться,0.056543460509801025
article14,известный,0.07227964051465832
article14,датский,0.06407383704582013
article14,опубликовать,0.06407383704582013
article14,петербург,0.06407383704582013
article14,свой,0.029653301303907344
article14,перевод,0.056543460509801025
article14,замечательный,0.056543460509801025
article14,сочинение,0.056543460509801025
article14,персидский,0.05120057332936741
article14,век,0.11498192883874399
article14,быть,0.007566397591182831
article14,звёздный,0.12242184151483115
article14,оценка,0.05120057332936741
article14,блеск,0.056543460509801025
article14,цвет,0.09411261613229432
article14,доступный,0.06407383704582013
article14,невооружённый,0.056543460509801025
article14,разный,0.04080728050494372
article14,звезда,0.06159386615379109
article14,аль-суфь,0.25629534818328054
article14,сириус,0.3584040133055718
article14,видеть,0.1411689241984415
article14,такой,0.07169467744177122
article14,какой,0.04653311308175285
article14,шэллеруп,0.06407383704582013
article14,причина,0.04705630806614716
article14,разительный,0.06407383704582013
article14,расхождение,0.12814767409164027
article14,авторитетный,0.19222151113746044
article14,крыться,0.06407383704582013
article14,ошибка,0.05120057332936741
article14,переписчик,0.06407383704582013
article14,который,0.01506075307203824
article14,понять,0.056543460509801025
article14,слово,0.02793401678849098
article14,заменить,0.06407383704582013
article14,птолемей,0.11308692101960205
article14,сравнивать,0.056543460509801025
article14,красный,0.17468078717339314
article14,бетельгейза,0.06407383704582013
article14,пользоваться,0.056543460509801025
article14,экземпляр,0.06407383704582013
article14,содержать,0.05120057332936741
article14,указанный,0.04705630806614716
article14,мочь,0.025161564360018367
article14,авторитет,0.06407383704582013
article14,средневековый,0.06407383704582013
article14,арабский,0.06407383704582013
article14,учёный,0.07665461922582933
article14,решаться,0.05120057332936741
article14,высказаться,0.12814767409164027
article14,обходить,0.06407383704582013
article14,вопрос,0.08161456100988744
article14,начало,0.11131204816669134
article14,наш,0.05861898453020176
article14,летосчисление,0.12814767409164027
article14,отмечать,0.05120057332936741
article14,число,0.03418304434969442
article14,конец,0.06482585045303998
article14,прошлое,0.1536017199881022
article14,столетие,0.16963038152940307
article14,нынешний,0.1536017199881022
article14,большинство,0.056543460509801025
article14,отвергать,0.06407383704582013
article14,основа,0.04080728050494372
article14,современный,0.04080728050494372
article14,представление,0.08734039358669657
article14,эволюция,0.1411689241984415
article14,исключать,0.056543460509801025
article14,спутник,0.043670196793348284
article14,белый,0.10240114665873482
article14,карлик-быть,0.06407383704582013
article14,время,0.016437100687353816
article14,превращение,0.06407383704582013
article14,хватать,0.06407383704582013
article14,тысячелетие,0.056543460509801025
article14,короткий,0.04705630806614716
article14,выйти,0.03241292522651999
article14,90-й,0.06407383704582013
article14,данный,0.056543460509801025
article14,выступить,0.043670196793348284
article14,американский,0.05120057332936741
article14,крупный,0.056543460509801025
article14,знаток,0.06407383704582013
article14,античный,0.06407383704582013
article14,доантичный,0.06407383704582013
article14,астрономия,0.056543460509801025
article14,открыватель,0.06407383704582013
article14,канал,0.056543460509801025
article14,марс,0.06407383704582013
article14,скиапарелли,0.06407383704582013
article14,выглядеть,0.056543460509801025
article14,спор,0.06407383704582013
article14,вмешаться,0.06407383704582013
article14,другой,0.02130978063324169
article14,шайнер,0.06407383704582013
article14,потсдамский,0.06407383704582013
article14,обсерватория,0.05120057332936741
article14,изменение,0.04705630806614716
article14,директор,0.043670196793348284
article14,тот,0.014409030282480136
article14,спектроскопист,0.06407383704582013
article14,небо,0.043670196793348284
article14,ньюкома,0.06407383704582013
article14,книга,0.043670196793348284
article14,соглашаться,0.06407383704582013
article14,венский,0.06407383704582013
article14,профессор,0.04705630806614716
article14,холечка,0.06407383704582013
article14,развивать,0.056543460509801025
article14,аргументация,0.06407383704582013
article14,весь,0.007977920932214265
article14,соображение,0.06407383704582013
article14,исторический,0.06407383704582013
article14,скрытый,0.056543460509801025
article14,явный,0.056543460509801025
article14,форма,0.043670196793348284
article14,проявляться,0.056543460509801025
article14,астрономический,0.056543460509801025
article14,подход,0.06407383704582013
article14,идея,0.03613982025732916
article14,развитие,0.043670196793348284
article14,горячий,0.05120057332936741
article14,стадия,0.05120057332936741
article14,холодный,0.04705630806614716
article14,(вспомнить,0.06407383704582013
article14,рассказ,0.056543460509801025
article14,"""машин",0.06407383704582013
article14,фогель-чистый,0.06407383704582013
article14,экспериментатор,0.06407383704582013
article14,убеждённый,0.06407383704582013
article14,истинность,0.06407383704582013
article14,теория,0.043670196793348284
article14,п,0.06407383704582013
article15,наш,0.18629164358688854
article15,мир,0.043069748874640344
article15,человечество,0.13477170762443907
article15,длительность,0.0763602046537142
article15,важный,0.156132299148405
article15,событие,0.09726441975031679
article15,жизнь,0.10479216764008113
article15,измеряться,0.0763602046537142
article15,год,0.044871754207473274
article15,малый,0.05607950888924677
article15,весь,0.06655399336574314
article15,продолжительность,0.0763602046537142
article15,генеалогия,0.0763602046537142
article15,семья,0.05607950888924677
article15,известный,0.043069748874640344
article15,история,0.10408819943226999
article15,этот,0.04245847043645806
article15,предшествовать,0.0763602046537142
article15,благоговейный,0.0763602046537142
article15,трепет,0.0763602046537142
article15,бездна,0.0763602046537142
article15,далёкий,0.09726441975031679
article15,который,0.06282045589046258
article15,знать,0.08147550958632445
article15,существовать,0.052044099716134995
article15,никакой,0.05607950888924677
article15,письменный,0.0763602046537142
article15,свидетельство,0.0763602046537142
article15,тот,0.051516026757298355
article15,осмыслить,0.0763602046537142
article15,зам,0.0763602046537142
article15,огромность,0.0763602046537142
article15,временной,0.1527204093074284
article15,идти,0.040737754793162224
article15,есть,0.0665809115581477
article15,возможность,0.04863220987515839
article15,датировать,0.0763602046537142
article15,геологический,0.1527204093074284
article15,исследование,0.040737754793162224
article15,радиоактивный,0.06738585381221954
article15,метод,0.06101845055762965
article15,предоставлять,0.0763602046537142
article15,палеонтологический,0.0763602046537142
article15,астрофизический,0.0763602046537142
article15,теория,0.052044099716134995
article15,позволять,0.06738585381221954
article15,судить,0.0763602046537142
article15,возраст,0.04863220987515839
article15,звезда,0.03670234562005046
article15,оценить,0.05607950888924677
article15,прошедшее,0.0763602046537142
article15,чрезвычайный,0.0763602046537142
article15,называть,0.052044099716134995
article15,большой,0.10479216764008113
article15,взрыв,0.09135339292309022
article15,участвовать,0.04863220987515839
article15,материя,0.05607950888924677
article15,энергия,0.052044099716134995
article15,мочь,0.02998637653875206
article15,быть,0.012023038735574566
article15,начало,0.02653129942055539
article15,вселенная,0.09726441975031679
article15,разрыв,0.0763602046537142
article15,погибнуть,0.06101845055762965
article15,информация,0.04863220987515839
article15,ранний,0.10408819943226999
article15,самый,0.05079200139415538
article15,вести,0.04863220987515839
article15,наглядный,0.0763602046537142
article15,способ,0.05607950888924677
article15,изобразить,0.0763602046537142
article15,космический,0.2703974668111192
article15,представить,0.11215901777849353
article15,миллиард,0.09726441975031679
article15,(ить,0.0763602046537142
article15,крайний,0.06101845055762965
article15,мера,0.052044099716134995
article15,нынешний,0.06101845055762965
article15,воплощение,0.0763602046537142
article15,один-единственный,0.0763602046537142
article15,каждый,0.028993108962452985
article15,земля,0.11010703686015137
article15,соответствовать,0.11215901777849353
article15,час,0.0386282095444456
article15,один,0.009507713337963306
article15,секунда,0.1527204093074284
article15,оказаться,0.04567669646154511
article15,равный,0.0763602046537142
article15,истинный,0.06101845055762965
article15,обращение,0.052044099716134995
article15,таблица,0.1527204093074284
article15,хронология,0.3054408186148568
article15,различный,0.043069748874640344
article15,вид,0.043069748874640344
article15,список,0.0763602046537142
article15,некоторый,0.08613949774928069
article15,додекабрьский,0.0763602046537142
article15,календарь,0.06101845055762965
article15,декабрь,0.06066988473092114
article15,форма,0.052044099716134995
article15,подробный,0.13477170762443907
article15,хронометраж,0.0763602046537142
article15,поздний,0.06738585381221954
article15,вечер,0.0763602046537142
article15,канун,0.0763602046537142
article15,новый,0.023286455448361068
article15,шкала,0.06738585381221954
article15,указанный,0.05607950888924677
article15,учебник,0.0763602046537142
article15,делаться,0.06738585381221954
article15,попытка,0.04863220987515839
article15,показать,0.05607950888924677
article15,корень,0.06738585381221954
article15,сжатый,0.0763602046537142
article15,такой,0.021360591523965917
article15,приходиться,0.05607950888924677
article15,посекундный,0.0763602046537142
article15,анализировать,0.0763602046537142
article15,последний,0.09987136733722154
article15,мгновение,0.06101845055762965
article15,случай,0.052044099716134995
article15,привыкнуть,0.0763602046537142
article15,считать,0.052044099716134995
article15,оказываться,0.06738585381221954
article15,построить,0.06101845055762965
article15,соткать,0.0763602046537142
article15,ковёр,0.0763602046537142
article15,плотный,0.06738585381221954
article15,расположение,0.05607950888924677
article15,друг,0.040737754793162224
article15,период,0.09135339292309022
article15,интервал,0.0763602046537142
article15,минута,0.11215901777849353
article15,апрель,0.06101845055762965
article15,распоряжение,0.0763602046537142
article15,сведение,0.06738585381221954
article15,сам,0.022302583581568863
article15,конец,0.0386282095444456
article15,научный,0.052044099716134995
article15,растение,0.0763602046537142
article15,завоевать,0.0763602046537142
article15,кольчатый,0.0763602046537142
article15,черви,0.0763602046537142
article15,появиться,0.05607950888924677
article15,докембрийский,0.0763602046537142
article15,включить,0.0763602046537142
article16,результат,0.04247995102325493
article16,эксперимент,0.14203206471144056
article16,неопровержимый,0.07101603235572028
article16,свидетельствовать,0.06266976360720966
article16,справедливость,0.07101603235572028
article16,специальный,0.04247995102325493
article16,теория,0.09680344588195397
article16,парадокс,0.14203206471144056
article16,близнец,0.14203206471144056
article16,сохранять,0.07101603235572028
article16,немаловажный,0.07101603235572028
article16,педагогический,0.07101603235572028
article16,явление,0.05674799168948761
article16,растяжение,0.07101603235572028
article16,часы,0.21304809706716085
article16,показать,0.0521547085400319
article16,время,0.07287203189736235
article16,соответствие,0.05674799168948761
article16,скорость,0.29041033764586194
article16,приближение,0.06266976360720966
article16,свет,0.035924762005184865
article16,быть,0.005590795046527623
article16,казаться,0.11349598337897522
article16,понимать,0.06266976360720966
article16,стоящий,0.06266976360720966
article16,общий,0.0521547085400319
article16,случай,0.048401722940976985
article16,любой,0.0452286188294866
article16,физический,0.048401722940976985
article16,который,0.033385074994042474
article16,совершать,0.06266976360720966
article16,мочь,0.041831609072368714
article16,наблюдать,0.048401722940976985
article16,астронавт,0.14203206471144056
article16,космический,0.035924762005184865
article16,км/с,0.14203206471144056
article16,движение,0.040055454192466367
article16,продвинуть,0.07101603235572028
article16,стрелка,0.07101603235572028
article16,час,0.10777428601555461
article16,потребоваться,0.21304809706716085
article16,наш,0.04331344267790438
article16,представить,0.0521547085400319
article16,короткий,0.0521547085400319
article16,научно-фантастический,0.07101603235572028
article16,рассказ,0.06266976360720966
article16,брат-близнец,0.07101603235572028
article16,тим,0.5013581088576773
article16,отправиться,0.05674799168948761
article16,альф,0.14203206471144056
article16,тот,0.06388081051074908
article16,оставаться,0.0452286188294866
article16,расстояние,0.1702439750684628
article16,центавро,0.07101603235572028
article16,выражаться,0.06266976360720966
article16,круглый,0.06266976360720966
article16,цифра,0.07101603235572028
article16,световой,0.05674799168948761
article16,путешествие,0.048401722940976985
article16,показаться,0.12533952721441932
article16,год,0.016692537497021237
article16,уйти,0.09680344588195397
article16,обратный,0.05674799168948761
article16,весь,0.03536921259442295
article16,путь,0.0521547085400319
article16,продвинуться,0.06266976360720966
article16,оказаться,0.04247995102325493
article16,путаница,0.07101603235572028
article16,возникать,0.07101603235572028
article16,меняться,0.06266976360720966
article16,сам,0.020741707076708464
article16,точка,0.12533952721441932
article16,зрение,0.12533952721441932
article16,удаляться,0.07101603235572028
article16,возвращение,0.06266976360720966
article16,должный,0.05392797396255631
article16,увидеть,0.037886667873799226
article16,молодой,0.035924762005184865
article16,подобный,0.048401722940976985
article16,принцип,0.05674799168948761
article16,.быть,0.14203206471144056
article16,ответ,0.05674799168948761
article16,один,0.026526909445817214
article16,верный,0.05674799168948761
article16,утверждать,0.07101603235572028
article16,некоторый,0.040055454192466367
article16,рассуждение,0.06266976360720966
article16,ошибка,0.05674799168948761
article16,дело,0.040055454192466367
article16,возраст,0.0452286188294866
article16,брат,0.06266976360720966
article16,сравнивать,0.06266976360720966
article16,момент,0.032486048640573265
article16,относительность,0.05674799168948761
article16,отсутствовать,0.07101603235572028
article16,универсальный,0.07101603235572028
article16,понятие,0.06266976360720966
article16,происходить,0.048401722940976985
article16,одновременный,0.07101603235572028
article16,малый,0.0521547085400319
article16,этот,0.019743478451659944
article16,иметь,0.032486048640573265
article16,представимый,0.07101603235572028
article16,железнодорожный,0.07101603235572028
article16,станция,0.05674799168948761
article16,зажигаться,0.07101603235572028
article16,пассажир,0.05674799168948761
article16,событие,0.0452286188294866
article16,триллионный,0.07101603235572028
article16,доля,0.048401722940976985
article16,эффект,0.05674799168948761
article16,увеличиваться,0.06266976360720966
article16,увеличение,0.05674799168948761
article16,поезд,0.05674799168948761
article16,становиться,0.05674799168948761
article16,существенный,0.06266976360720966
article17,повторяться,0.07788186833687406
article17,небо,0.05308120558587341
article17,каждый,0.029570867510509937
article17,ночь,0.13178405661831127
article17,восходить,0.07788186833687406
article17,заходить,0.07788186833687406
article17,меняться,0.06872868162377108
article17,лунный,0.2287881205932014
article17,солнце,0.24800662751000654
article17,находить,0.062234392298976406
article17,свой,0.02402909533109479
article17,путь,0.05719703014830035
article17,этот,0.01082613980447355
article17,закономерность,0.07788186833687406
article17,быть,0.01839394074556627
article17,первый,0.054120000794874036
article17,первобытный,0.15576373667374813
article17,движение,0.08785603774554085
article17,луна,0.1143940602966007
article17,периодичность,0.07788186833687406
article17,смена,0.07788186833687406
article17,основа,0.0496013255020013
article17,появиться,0.1143940602966007
article17,солнечный,0.0992026510040026
article17,время,0.03995865303515307
article17,достигнуть,0.062234392298976406
article17,расцвет,0.06872868162377108
article17,человек,0.021786253510078082
article17,обожествлять,0.07788186833687406
article17,другой,0.02590207807250502
article17,совершать,0.06872868162377108
article17,различный,0.043928018872770425
article17,задобрить,0.07788186833687406
article17,небесный,0.12446878459795281
article17,бог,0.1143940602966007
article17,помочь,0.062234392298976406
article17,преодолеть,0.07788186833687406
article17,тысяча,0.03395384946410364
article17,год,0.018306373426205974
article17,наш,0.023750494979501425
article17,эра,0.06872868162377108
article17,долина,0.06872868162377108
article17,крупный,0.06872868162377108
article17,река,0.05719703014830035
article17,тигр,0.07788186833687406
article17,инд,0.07788186833687406
article17,янцзы,0.07788186833687406
article17,осесть,0.07788186833687406
article17,жрец,0.15576373667374813
article17,стать,0.023750494979501425
article17,играть,0.062234392298976406
article17,важный,0.10616241117174682
article17,значение,0.062234392298976406
article17,наблюдение,0.09317383252215747
article17,светило,0.07788186833687406
article17,проводить,0.06872868162377108
article17,древний,0.2287881205932014
article17,бывший,0.0496013255020013
article17,изучать,0.062234392298976406
article17,археолог,0.07788186833687406
article17,наслать,0.062234392298976406
article17,подобный,0.05308120558587341
article17,простейшее,0.07788186833687406
article17,мегалит,0.2336456050106222
article17,представлять,0.1143940602966007
article17,один,0.029091533282159
article17,строгий,0.06872868162377108
article17,порядок,0.05308120558587341
article17,друг,0.04154955411040268
article17,отмечать,0.062234392298976406
article17,место,0.043928018872770425
article17,восход,0.13745736324754215
article17,заход,0.06872868162377108
article17,светить,0.07788186833687406
article17,определённый,0.05308120558587341
article17,возвести,0.07788186833687406
article17,европа,0.06872868162377108
article17,индоарийский,0.07788186833687406
article17,племя,0.07788186833687406
article17,(древний,0.07788186833687406
article17,нью-грейндж,0.07788186833687406
article17,датироваться,0.07788186833687406
article17,друид,0.07788186833687406
article17,поклоняться,0.07788186833687406
article17,самый,0.02590207807250502
article17,известный,0.043928018872770425
article17,сооружение,0.15576373667374813
article17,древность,0.06872868162377108
article17,являться,0.0496013255020013
article17,южный,0.05308120558587341
article17,воздвигнуть,0.07788186833687406
article17,волшебник,0.07788186833687406
article17,обсерватория,0.062234392298976406
article17,камень,0.07788186833687406
article17,высота,0.062234392298976406
article17,м,0.05308120558587341
article17,кольцо,0.15576373667374813
article17,диаметр,0.0496013255020013
article17,располагаться,0.07788186833687406
article17,учёный,0.046586916261078734
article17,стоунхендж,0.07788186833687406
article17,строиться,0.07788186833687406
article17,этап,0.062234392298976406
article17,основный,0.062234392298976406
article17,функция,0.07788186833687406
article17,определение,0.062234392298976406
article17,день,0.059141735021019874
article17,зимний,0.06872868162377108
article17,летний,0.12446878459795281
article17,предсказание,0.07788186833687406
article17,километр,0.05308120558587341
article17,стоунхенджа,0.07788186833687406
article17,остаток,0.06872868162377108
article17,вудхендж,0.07788186833687406
article17,гигантский,0.07788186833687406
article17,который,0.009153186713102987
article17,строитель,0.07788186833687406
article17,суметь,0.07788186833687406
article17,построить,0.062234392298976406
article17,увеличение,0.062234392298976406
article17,изображение,0.05719703014830035
article17,нажать,0.07788186833687406
article17,египет,0.12446878459795281
article17,существовать,0.10616241117174682
article17,сложный,0.06872868162377108
article17,религия,0.07788186833687406
article17,больший,0.046586916261078734
article17,количество,0.05719703014830035
article17,связанный,0.05719703014830035
article17,почитаться,0.07788186833687406
article17,событие,0.0496013255020013
article17,жизнь,0.0356268025554742
article17,сельскохозяйственный,0.07788186833687406
article17,страна,0.039397971017399086
article17,нил,0.06872868162377108
article17,определяться,0.07788186833687406
article17,сириус,0.062234392298976406
article17,лунно-солнечный,0.07788186833687406
article17,сутки,0.07788186833687406
article17,делиться,0.06872868162377108
article17,египтянин,0.06872868162377108
article17,делить,0.06872868162377108
article18,жизнь,0.0862217219608111
article18,учение,0.28272711761353325
article18,самый,0.03134328109149373
article18,глубина,0.0942423725378444
article18,античность,0.0942423725378444
article18,тайный,0.08316639233159809
article18,всякий,0.05027779431685703
article18,говорить,0.15946769669996538
article18,немой,0.11274669217423561
article18,простой,0.15061571862496223
article18,выдумщик,0.0942423725378444
article18,распространяться,0.08316639233159809
article18,узкий,0.07530785931248112
article18,религиозно-мистический,0.0942423725378444
article18,быть,0.029677230455139657
article18,скрытый,0.16633278466319618
article18,тайна,0.08316639233159809
article18,тот,0.021193380362401128
article18,навыдумывать,0.0942423725378444
article18,объединяться,0.0942423725378444
article18,какой-то,0.05027779431685703
article18,любовь,0.07530785931248112
article18,таить,0.0942423725378444
article18,глупость,0.0942423725378444
article18,пифагор,0.1884847450756888
article18,думать,0.06423187910623478
article18,ломать,0.0942423725378444
article18,голова,0.07530785931248112
article18,человек,0.02636285265550818
article18,весь,0.023468492952389876
article18,эпоха,0.07530785931248112
article18,страна,0.047674232027879834
article18,выйти,0.047674232027879834
article18,греческий,0.28272711761353325
article18,колония,0.16633278466319618
article18,италия,0.0942423725378444
article18,век,0.11274669217423561
article18,явь,0.0942423725378444
article18,удивлять,0.0942423725378444
article18,свой,0.043615266344379
article18,ранний,0.06423187910623478
article18,предвосхищение,0.0942423725378444
article18,теорема,0.0942423725378444
article18,основа,0.06002098686321925
article18,идея,0.21262359559995384
article18,шарообразность,0.0942423725378444
article18,движение,0.10631179779997692
article18,звезда,0.09059473176174297
article18,вспоминать,0.08316639233159809
article18,открытие,0.2768492301688813
article18,собственный,0.06423187910623478
article18,переселение,0.0942423725378444
article18,душа,0.06002098686321925
article18,столетие,0.08316639233159809
article18,большой,0.04311086098040555
article18,количество,0.06921230754222032
article18,мочь,0.037008639272782404
article18,излить,0.0942423725378444
article18,сильный,0.08316639233159809
article18,рука,0.05315589889998846
article18,хороший,0.047674232027879834
article18,понимание,0.08316639233159809
article18,основатель,0.1884847450756888
article18,вдохновитель,0.0942423725378444
article18,миф,0.0942423725378444
article18,непредставимый,0.0942423725378444
article18,родиться,0.07530785931248112
article18,остров,0.08316639233159809
article18,уплыть,0.0942423725378444
article18,должный,0.0357827665373721
article18,знать,0.05027779431685703
article18,запах,0.1884847450756888
article18,полный,0.06423187910623478
article18,опасность,0.0942423725378444
article18,вавилон,0.0942423725378444
article18,египет,0.07530785931248112
article18,знак,0.0942423725378444
article18,персидский,0.07530785931248112
